Project Name,Package Name,Type Name,Code Smell
dbeaver,org.jkiss.dbeaver.ui.preferences,PrefPageNotifications,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ui.preferences,PrefPageQueryManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.preferences,PrefPageQueryManager,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui.preferences,PrefPageQueryManager,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ui.preferences,PrefPageToolbarCustomization,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.preferences,PrefPageToolbarCustomization,Unexploited Encapsulation
dbeaver,org.jkiss.dbeaver.ui.preferences,PrefPageToolbarCustomization,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ui.preferences,PrefPageToolbarCustomization,Missing Hierarchy
dbeaver,org.jkiss.dbeaver.ui.preferences,PrefPageToolbarCustomization,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ui.preferences,ToolItemNode,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.preferences,ToolItemNode,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ui.preferences,PrefPageTransactions,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.preferences,PrefPageTransactions,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui.preferences,AbstractPrefPage,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.preferences,AbstractPrefPage,Wide Hierarchy
dbeaver,org.jkiss.dbeaver.ui.preferences,PreferenceStoreDelegate,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.preferences,PreferenceStoreDelegate,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ui.preferences,PrefPageEclipseGeneral,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.preferences,PrefPageEclipseGeneral,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui.preferences,PrefPageEclipseGeneral,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ui.preferences,PrefPageDrivers,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.preferences,PrefPageDrivers,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui.preferences,PrefPageDrivers,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ui.preferences,PrefPageDriversClasspath,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.preferences,PrefPageDriversClasspath,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui.preferences,PrefPageDriversClasspath,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ui.preferences,PrefPageDriversMaven,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.preferences,PrefPageDriversMaven,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui.preferences,PrefPageDriversMaven,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ui.preferences,PrefPageNetworkProfiles,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.preferences,PrefPageNetworkProfiles,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ui.preferences,PrefPageNetworkProfiles,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ui.preferences,PrefPageProjectNetworkProfiles,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.preferences,PrefPageProjectNetworkProfiles,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui.preferences,PrefPageProjectNetworkProfiles,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ui.preferences,PrefPageDatabaseNavigator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.preferences,PrefPageDatabaseNavigator,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui.preferences,PrefPageDatabaseNavigator,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ui.preferences,TargetPrefPage,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.preferences,TargetPrefPage,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ui.resources.bookmarks,BookmarkContentTypeDescriber,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.resources.bookmarks,BookmarkStorage,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui.resources.bookmarks,DBNBookmark,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.resources.bookmarks,DBNBookmarkFolder,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.resources,DefaultResourceHandlerImpl,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.resources,DefaultResourceHandlerImpl,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui.resources,AbstractResourceHandler,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.resources.projects,ProjectHandlerImpl,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.views,BaseBrowserView,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.views,BaseBrowserView,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui.views,DatabaseOutputView,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.views,DatabaseOutputView,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui.views.process,ProcessPropertyTester,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui.views.process,ShellProcessStopHandler,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.views.process,ShellProcessView,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui.views.process,ProcessLogger,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.views.qm,QueryManagerClearHandler,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.views.qm,QueryManagerFilterHandler,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.views.qm,QueryManagerView,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.data.gis.handlers,GeometryAttributeTransformer,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.data.gis.handlers,GeometryAttributeTransformer,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.data.gis.handlers,GISValueHandler,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.data.gis.handlers,GISGeometryTest,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.gis,DBGeometry,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.model.gis,DBGeometry,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.model.gis,InvertCoordinateFilter,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.model.gis,Force2DCoordinateFilter,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.model.gis,GisAttribute,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.gis,GisConstants,Broken Modularization
dbeaver,org.jkiss.dbeaver.ui.gis,GeometryDataUtils,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui.gis,GeomAttrs,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui.gis,GeometryValueManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.gis,GeometryViewerConstants,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui.gis,GeometryViewerConstants,Broken Modularization
dbeaver,org.jkiss.dbeaver.ui.gis,IGeometryViewer,Unnecessary Abstraction
dbeaver,org.jkiss.dbeaver.ui.gis.internal,GISMessages,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui.gis.internal,GISViewerActivator,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui.gis.internal,GISViewerPreferencesInitializer,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.gis.panel.actions,ConfigureLabelsAction,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.gis.panel.actions,ToggleLabelsAction,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.gis.panel,DBDContentAdapter,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.gis.panel,GISBrowserViewerConstants,Unnecessary Abstraction
dbeaver,org.jkiss.dbeaver.ui.gis.panel,GISBrowserViewerConstants,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui.gis.panel,GISLeafletViewer,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ui.gis.panel,GISPanelEditor,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.gis.panel,ViewerSwitchAction,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.gis.panel,ViewerSetAction,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.gis.panel,GISTextViewer,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.gis.panel,CRSInfo,Unnecessary Abstraction
dbeaver,org.jkiss.dbeaver.ui.gis.panel,CRSLabelProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.gis.panel,SetCRSAction,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.gis.panel,SetTilesAction,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.gis.preferences,PrefPageGIS,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui.gis.presentation,GeometryPresentation,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.gis.registry,GeometryViewerDescriptor,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui.gis.registry,LeafletTilesDescriptor,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.data.office.ui.handlers,OpenSpreadsheetHandler,Imperative Abstraction
dbeaver,org.jkiss.dbeaver.data.office.ui.handlers,OpenSpreadsheetHandler,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.data.office.ui,OfficeUIActivator,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tools.sql,SQLTaskConstants,Unnecessary Abstraction
dbeaver,org.jkiss.dbeaver.tools.sql,SQLTaskConstants,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tools.sql.task,SQLScriptExecuteHandler,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.database,DatabaseConsumerSettings,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.tools.transfer.database,DatabaseConsumerSettings,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.tools.transfer.database,DatabaseMappingAttribute,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tools.transfer.database,DatabaseMappingAttribute,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.tools.transfer.database,DatabaseMappingContainer,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.tools.transfer.database,DatabaseMappingContainer,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.tools.transfer.database,DatabaseTransferConsumer,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tools.transfer.database,DatabaseTransferConsumer,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.tools.transfer.database,ColumnMapping,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tools.transfer.database,PreviewBatch,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.database,PreviewColumnInfo,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.database,DatabaseTransferConsumerSerializer,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.database,DatabaseTransferProducer,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.tools.transfer.database,ObjectSerializer,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.database,DatabaseTransferUtils,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.tools.transfer.database,DatabaseTransferUtils,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.tools.transfer.database,TargetCommandContext,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer,DataTransferJob,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer,DataTransferPipe,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.tools.transfer,DataTransferSettings,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tools.transfer,DataTransferSettings,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.tools.transfer,DataTransferSettings,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.tools.transfer,DTConstants,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tools.transfer,DTConstants,Broken Modularization
dbeaver,org.jkiss.dbeaver.tools.transfer,DTUtils,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.tools.transfer,MetadataReceiver,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer,IDataTransferConsumer,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tools.transfer,IDataTransferConsumer,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.tools.transfer,TransferParameters,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tools.transfer,IDataTransferConsumerSettings,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer,IDataTransferNodePrimary,Unnecessary Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer,IDataTransferNodePrimary,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer,IDataTransferProcessor,Unnecessary Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer,IDataTransferSettings,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.tools.transfer,CSVImporterTest,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.internal,DataTransferPreferencesInitializer,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.internal,DTMessages,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tools.transfer.processor,ExecuteCommandEventProcessor,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tools.transfer.processor,ExecuteCommandEventProcessor,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.tools.transfer.processor,ShowInExplorerEventProcessor,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tools.transfer.processor,ShowInExplorerEventProcessor,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.tools.transfer.registry,DataTransferNodeDescriptor,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.tools.transfer.registry,DataTransferProcessorDescriptor,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.tools.transfer.registry,DataTransferRegistry,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tools.transfer.registry,DataTransferRegistry,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.tools.transfer.serialize,SerializerDescriptor,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tools.transfer.stream.exporter,DataExporterCSV,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.stream.exporter,DataExporterDbUnit,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.stream.exporter,DataExporterHTML,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.stream.exporter,DataExporterJSON,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.stream.exporter,DataExporterJSON,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tools.transfer.stream.exporter,DataExporterMarkdownTable,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.stream.exporter,DataExporterSourceCode,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.stream.exporter,DataExporterSQL,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.stream.exporter,DataExporterTXT,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tools.transfer.stream.exporter,CellTextValue,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.stream.exporter,CellTextValue,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tools.transfer.stream.exporter,CellContentValue,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.stream.exporter,CellContentValue,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tools.transfer.stream.exporter,DataExporterXML,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.stream,IDocumentDataExporter,Unnecessary Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.stream,IDocumentDataExporter,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.stream,StreamConsumerSettings,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tools.transfer.stream,StreamConsumerSettings,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.tools.transfer.stream,StreamConsumerSettings,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.tools.transfer.stream,ConsumerRuntimeParameters,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tools.transfer.stream,StreamDataImporterColumnInfo,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.tools.transfer.stream,StreamDataImporterSite,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.tools.transfer.stream,StreamEntityMapping,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.tools.transfer.stream,StreamEntityMapping,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.tools.transfer.stream,StreamProducerSettings,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.tools.transfer.stream,StreamTransferConsumer,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tools.transfer.stream,StreamTransferConsumer,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.tools.transfer.stream,StreamTransferConsumer,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.tools.transfer.stream,OutputStreamStatProxy,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.stream,ObjectSerializer,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.stream,StreamTransferProducer,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tools.transfer.stream,StreamTransferProducer,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.tools.transfer.stream,ObjectSerializer,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.stream.importer,DataImporterCSV,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.stream.importer,DataImporterCSV,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tools.transfer.stream.importer,DataImporterCSV,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.tools.transfer.stream.importer,StreamImporterAbstract,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.stream.model,StreamDataSourceContainer,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.tools.transfer.stream.model,StreamDataSourceInfo,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.stream.model,StreamTransferSession,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.task,DTTaskHandlerExport,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.task,DTTaskHandlerImport,Unnecessary Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.task,DTTaskHandlerImport,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.transformers,DataTransferTransformerConstant,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.transformers,DataTransferTransformerExpression,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.transformers,VariablesContext,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.transformers,DataTransferTransformerNull,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.sql.script,SQLScriptTaskConfigurationWizard,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.tasks.ui.sql.script,SQLScriptTaskConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tasks.ui.sql.script,SQLScriptTaskPageSettings,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.tools.transfer.ui.handlers,DataExportHandler,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.ui.handlers,DataImportHandler,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.ui.handlers,DataImportHandler,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.tools.transfer.ui.handlers,DataTransferHandler,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.ui.internal,DTUIActivator,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tools.transfer.ui.internal,DTUIMessages,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tools.transfer.ui.pages.database,ConfigureMetadataStructureDialog,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.tools.transfer.ui.pages.database,DatabaseConsumerPageLoadSettings,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.ui.pages.database,DatabaseConsumerPageMapping,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.tools.transfer.ui.pages.database,DatabaseConsumerPageMapping,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.tools.transfer.ui.pages.database,MappingLabelProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.ui.pages.database,DatabaseProducerPageExtractSettings,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.ui.pages.database,DatabaseProducerPageInputObjects,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.ui.pages,DataTransferPageNodeSettings,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.ui.pages.stream,StreamConsumerPageOutput,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.ui.pages.stream,ConfigureColumnsPopup,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.ui.pages.stream,StreamProducerPageSettings,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.ui.pages.stream,SelectInputFileAction,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.tools.transfer.ui.prefs,PrefPageDataTransfer,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.tools.transfer.ui.processor.config,ExecuteCommandEventProcessorConfigurator,Unutilized Abstraction
